trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.5, 'e': 0.02429953301224014}",20,6,24.99717213512081,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.5, 'e': 0.02381354235199534}",25,17,14.784134869446415,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.5, 'e': 0.02333727150495543}",25,15,18.32421194690808,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.5, 'e': 0.02287052607485632}",20,6,9.659053699323708,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
189,False,"{'a': 0.5, 'e': 0.022413115553359196}",20,5,17.288095191457597,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.5, 'e': 0.021964853242292012}",30,19,21.00768453859429,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.5, 'e': 0.02152555617744617}",20,7,22.491955544306826,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.5, 'e': 0.021095045053897248}",20,0,30.427809896899607,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
193,False,"{'a': 0.5, 'e': 0.020673144152819303}",25,14,19.575232450264565,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.5, 'e': 0.02025968126976292}",25,18,10.450723714815899,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.5, 'e': 0.01985448764436766}",30,16,24.288595927001484,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.5, 'e': 0.019457397891480308}",20,0,29.16291865645516,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
197,False,"{'a': 0.5, 'e': 0.0190682499336507}",30,19,16.63645426032661,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.5, 'e': 0.018686884934977686}",30,6,36.33565403550688,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.5, 'e': 0.01831314723627813}",25,16,15.223306186342988,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.5, 'e': 0.017946884291552567}",20,10,19.478304562831845,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.5, 'e': 0.017587946605721515}",30,19,15.156192348405266,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.5, 'e': 0.017236187673607083}",20,0,29.922545273921934,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.5, 'e': 0.016891463920134943}",20,0,31.267908690644795,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
204,False,"{'a': 0.5, 'e': 0.016553634641732245}",20,10,15.79301020904217,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.5, 'e': 0.0162225619488976}",20,11,18.012719077338634,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.5, 'e': 0.015898110709919647}",25,17,12.735868472023725,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.5, 'e': 0.015580148495721254}",20,10,14.793309375769805,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.5, 'e': 0.015268545525806828}",25,14,19.971375385751827,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.5, 'e': 0.014963174615290691}",20,9,20.559543719693306,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.5, 'e': 0.014663911122984877}",20,11,16.901094525157877,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.5, 'e': 0.01437063290052518}",20,0,24.022587567927353,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
212,False,"{'a': 0.5, 'e': 0.014083220242514675}",25,15,17.89862965116041,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.5, 'e': 0.013801555837664382}",20,4,22.27225321644536,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.5, 'e': 0.013525524720911095}",30,17,23.780466947361223,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.5, 'e': 0.013255014226492874}",30,11,32.24893450754007,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.5, 'e': 0.012989913941963017}",30,16,27.34488798197134,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.5, 'e': 0.012730115663123756}",25,14,16.812425834933524,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.5, 'e': 0.012475513349861281}",20,6,23.401554637416158,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.5, 'e': 0.012226003082864055}",20,16,7.103045423740049,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.5, 'e': 0.011981483021206774}",30,24,10.44000576356248,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.5, 'e': 0.011741853360782638}",20,7,18.048390902980373,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.5, 'e': 0.011507016293566985}",25,17,15.88442361639547,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.5, 'e': 0.011276875967695645}",25,12,23.38089547605621,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.5, 'e': 0.011051338448341731}",20,0,32.18569571066762,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
225,False,"{'a': 0.5, 'e': 0.010830311679374895}",20,2,28.33561861021929,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.5, 'e': 0.010613705445787398}",30,17,22.36406160447746,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.5, 'e': 0.01040143133687165}",20,10,18.858756878593013,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.5, 'e': 0.010193402710134216}",20,9,-0.9660795535317686,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
229,False,"{'a': 0.5, 'e': 0.009989534655931531}",20,12,14.046984812908486,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.5, 'e': 0.0097897439628129}",30,16,27.157391694972,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.5, 'e': 0.009593949083556642}",30,19,18.84238927733004,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.5, 'e': 0.009402070101885509}",20,6,22.793151334959326,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.5, 'e': 0.009214028699847799}",30,5,40.450538556098536,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.5, 'e': 0.009029748125850843}",20,6,19.583729924101203,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.5, 'e': 0.008849153163333826}",20,14,11.122044466641615,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.5, 'e': 0.008672170100067149}",30,17,22.698440424535463,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.5, 'e': 0.008498726698065806}",20,2,28.232380916504436,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.5, 'e': 0.00832875216410449}",25,12,21.820675287248367,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.5, 'e': 0.0081621771208224}",20,15,8.98306992231287,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.5, 'e': 0.007998933578405951}",25,0,37.827501571284486,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
241,False,"{'a': 0.5, 'e': 0.007838954906837833}",30,17,22.332469654519123,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.5, 'e': 0.007682175808701076}",20,0,31.398240554580106,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
243,False,"{'a': 0.5, 'e': 0.007528532292527055}",25,0,37.96622262744588,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
244,False,"{'a': 0.5, 'e': 0.007377961646676513}",30,12,29.52710584022835,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.5, 'e': 0.007230402413742983}",20,12,12.39730228768846,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.5, 'e': 0.007085794365468123}",30,19,19.945058043342204,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.5, 'e': 0.00694407847815876}",20,0,33.59529953115547,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
248,False,"{'a': 0.5, 'e': 0.0068051969085955845}",20,0,26.26390278276929,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
249,False,"{'a': 0.5, 'e': 0.006669092970423673}",30,18,23.95146779593944,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.5, 'e': 0.006535711111015199}",30,20,12.85898299932887,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.5, 'e': 0.006404996888794895}",30,13,24.76887827501092,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.5, 'e': 0.006276896951018997}",20,9,24.422083505762988,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.5, 'e': 0.006151359011998617}",30,19,19.62256749870898,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.5, 'e': 0.006028331831758644}",25,0,36.42582936815151,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
255,False,"{'a': 0.5, 'e': 0.005907765195123471}",20,0,33.178070428958115,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
256,False,"{'a': 0.5, 'e': 0.005789609891221002}",25,14,19.498500807082294,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.5, 'e': 0.005673817693396582}",30,10,34.04143028877209,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.5, 'e': 0.00556034133952865}",20,2,24.74092596001946,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.5, 'e': 0.005449134512738076}",20,16,7.583994265584775,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.5, 'e': 0.0053401518224833145}",20,0,30.692013344313104,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
261,False,"{'a': 0.5, 'e': 0.005233348786033648}",20,16,5.736699040898377,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.5, 'e': 0.005128681810312975}",20,7,24.930664337030734,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.5, 'e': 0.005026108174106716}",20,13,13.285228446647757,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.5, 'e': 0.004925586010624581}",25,17,16.245054235836932,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.5, 'e': 0.004827074290412089}",20,11,19.908047752137264,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.5, 'e': 0.004730532804603847}",25,9,26.628355434120117,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.5, 'e': 0.00463592214851177}",30,19,17.696610011926378,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.5, 'e': 0.004543203705541535}",30,20,21.155380155011773,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.5, 'e': 0.004452339631430704}",20,0,35.61229157070592,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
270,False,"{'a': 0.5, 'e': 0.00436329283880209}",35,15,37.35028172277771,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.5, 'e': 0.004276026982026048}",35,21,26.27023035581173,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.5, 'e': 0.004190506442385527}",20,10,18.859592613927653,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.5, 'e': 0.004106696313537816}",20,11,15.178379798194822,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.5, 'e': 0.00402456238726706}",20,13,13.74867315008221,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.5, 'e': 0.003944071139521719}",20,1,31.166689836916966,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.5, 'e': 0.0038651897167312848}",20,8,20.268588610951298,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.5, 'e': 0.003787885922396659}",25,19,8.005663744184126,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.5, 'e': 0.003712128203948726}",30,16,23.227119845248275,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.5, 'e': 0.0036378856398697514}",20,2,23.07780660069877,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.5, 'e': 0.0035651279270723563}",20,14,12.074255280055096,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.5, 'e': 0.0034938253685309092}",20,1,28.490727478726708,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.5, 'e': 0.003423948861160291}",20,13,11.640257627514117,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.5, 'e': 0.0033554698839370852}",30,8,32.233920806819626,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.5, 'e': 0.0032883604862583436}",25,3,33.921969269520936,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.5, 'e': 0.0032225932765331767}",20,6,30.542009887506744,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.5, 'e': 0.003158141411002513}",20,11,16.95290602703456,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.5, 'e': 0.003094978582782463}",30,18,22.13383859467578,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.5, 'e': 0.0030330790111268136}",25,5,33.27530155238024,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.5, 'e': 0.0029724174309042773}",20,13,14.288823547423135,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.5, 'e': 0.002912969082286192}",25,5,32.48665945471438,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.5, 'e': 0.002854709700640468}",30,8,34.49140558358933,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.5, 'e': 0.0027976155066276585}",25,10,26.14936139804298,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.5, 'e': 0.0027416631964951054}",20,3,28.59574263100118,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.5, 'e': 0.0026868299325652034}",25,7,26.783397520760282,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.5, 'e': 0.002633093333913899}",20,9,21.96770483489907,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.5, 'e': 0.002580431467235621}",25,1,38.44966431938626,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.5, 'e': 0.0025288228378909086}",25,8,33.339468390204125,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.5, 'e': 0.0024782463811330903}",25,20,10.617993579795918,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.5, 'e': 0.0024286814535104282}",20,0,29.447318995073037,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
300,False,"{'a': 0.5, 'e': 0.0023801078244402194}",20,1,27.91025298552514,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.5, 'e': 0.002332505667951415}",25,9,26.794565905316258,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.5, 'e': 0.0022858555545923866}",20,2,26.655779594423283,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.5, 'e': 0.002240138443500539}",20,10,19.171769374880952,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.5, 'e': 0.002195335674630528}",30,10,32.94731085312452,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.5, 'e': 0.0021514289611379175}",35,20,30.113082697822836,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.5, 'e': 0.002108400381915159}",25,8,29.42248100228298,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.5, 'e': 0.002066232374276856}",30,20,12.49513360741386,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.5, 'e': 0.002024907726791319}",25,16,17.53521873540486,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.5, 'e': 0.0019844095722554925}",25,11,29.280608223988423,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.5, 'e': 0.0019447213808103825}",20,11,14.17973015125754,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.5, 'e': 0.0019058269531941749}",20,4,25.675743892559098,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.5, 'e': 0.0018677104141302913}",20,4,22.381651442890202,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.5, 'e': 0.0018303562058476855}",25,9,31.297596809261037,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.5, 'e': 0.0017937490817307316}",20,10,20.565054477351865,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.5, 'e': 0.001757874100096117}",20,9,20.22599280130944,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.5, 'e': 0.0017227166180941945}",25,7,25.575710425152046,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.5, 'e': 0.0016882622857323107}",30,17,25.131847520229414,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.5, 'e': 0.0016544970400176645}",20,0,28.256932655094054,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
319,False,"{'a': 0.5, 'e': 0.0016214070992173113}",20,6,23.55710817151343,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.5, 'e': 0.001588978957232965}",25,7,30.285327508295975,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.5, 'e': 0.0015571993780883057}",20,13,10.744274390230117,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.5, 'e': 0.0015260553905265396}",20,9,21.545102225987875,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.5, 'e': 0.0014955342827160088}",30,12,33.268857053063265,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.5, 'e': 0.0014656235970616886}",20,14,11.940703324158227,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.5, 'e': 0.0014363111251204548}",20,0,28.036197956243917,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
326,False,"{'a': 0.5, 'e': 0.0014075849026180458}",20,15,9.924881660070271,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.5, 'e': 0.001379433204565685}",20,2,29.41080018082159,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.5, 'e': 0.0013518445404743713}",25,15,17.75352883440452,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.5, 'e': 0.0013248076496648838}",30,23,10.196036415510166,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.5, 'e': 0.0012983114966715861}",20,12,13.84240580744804,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.5, 'e': 0.0012723452667381544}",30,11,32.75186332454732,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.5, 'e': 0.0012468983614033913}",25,20,8.886847849083335,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.5, 'e': 0.0012219603941753235}",30,12,37.99470292645394,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.5, 'e': 0.001197521186291817}",20,15,8.302352060628392,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.5, 'e': 0.0011735707625659807}",20,0,29.91776418821551,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
336,False,"{'a': 0.5, 'e': 0.001150099347314661}",20,8,23.454804831908007,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.5, 'e': 0.0011270973603683678}",25,20,10.792072723281365,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.5, 'e': 0.0011045554131610005}",25,12,20.61223710751023,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.5, 'e': 0.0010824643048977804}",20,15,7.327012999161506,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.5, 'e': 0.0010608150187998249}",20,0,27.625568323853773,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
341,False,"{'a': 0.5, 'e': 0.0010395987184238283}",20,4,26.31883484343168,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.5, 'e': 0.0010188067440553518}",35,28,11.422454973900583,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.5, 'e': 0.0009984306091742447}",25,6,25.25736757535533,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",25,1,35.230990543137736,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",25,13,19.457131237628357,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",25,11,22.07332471994232,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",25,0,42.153617049502195,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0.0, 'e': 0.0}",25,2,35.679179739693964,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",25,0,37.2992008087691,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
7,True,"{'a': 0.0, 'e': 0.0}",30,12,32.32834667175061,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",20,9,20.877255588221395,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",25,11,26.981397257111436,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",35,6,41.1133622204058,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0.0, 'e': 0.0}",20,5,30.00165993840741,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0.0, 'e': 0.0}",20,0,27.432796719070968,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
13,True,"{'a': 0.0, 'e': 0.0}",20,3,30.05912059531943,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0.0, 'e': 0.0}",20,16,8.03484025038217,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0.0, 'e': 0.0}",30,0,46.26354426217076,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
16,True,"{'a': 0.0, 'e': 0.0}",20,16,10.207397859733717,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0.0, 'e': 0.0}",25,5,32.50831642486779,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0.0, 'e': 0.0}",20,12,15.309391361716566,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0.0, 'e': 0.0}",30,19,21.017408933659656,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0.0, 'e': 0.0}",20,2,28.133359160876093,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
