trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
46,False,"{'a': 0.5, 'e': 0.4028778642734252}",30,0,-45.353595455228394,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 2}",0
47,False,"{'a': 0.5, 'e': 0.39482030698795667}",25,4,-26.46388334690587,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 1}",1
48,False,"{'a': 0.5, 'e': 0.38692390084819756}",35,26,17.822279333828448,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,False,"{'a': 0.5, 'e': 0.3791854228312336}",25,3,33.607856292006275,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,False,"{'a': 0.5, 'e': 0.37160171437460887}",20,15,-34.29234013253615,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
51,False,"{'a': 0.5, 'e': 0.3641696800871167}",25,0,31.309516506539904,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,False,"{'a': 0.5, 'e': 0.35688628648537435}",25,16,15.58812826502409,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,False,"{'a': 0.5, 'e': 0.34974856075566685}",20,0,27.19519517782095,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
54,False,"{'a': 0.5, 'e': 0.3427535895405535}",25,11,22.175255683390166,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.5, 'e': 0.33589851774974244}",30,14,21.25730526320697,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,False,"{'a': 0.5, 'e': 0.3291805473947476}",25,0,33.62693066244788,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
57,False,"{'a': 0.5, 'e': 0.32259693644685267}",20,14,9.849152836547306,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,False,"{'a': 0.5, 'e': 0.3161449977179156}",25,3,28.7162042778444,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,False,"{'a': 0.5, 'e': 0.3098220977635573}",25,10,20.011580980145656,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,False,"{'a': 0.5, 'e': 0.30362565580828615}",30,0,18.815416120556804,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
61,False,"{'a': 0.5, 'e': 0.2975531426921204}",30,2,41.806116927932955,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,False,"{'a': 0.5, 'e': 0.291602079838278}",20,0,19.839707531956606,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
63,False,"{'a': 0.5, 'e': 0.2857700382415124}",20,13,10.359813977982318,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,False,"{'a': 0.5, 'e': 0.2800546374766822}",20,9,23.02961616982417,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,False,"{'a': 0.5, 'e': 0.27445354472714856}",25,6,27.57518868944971,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,False,"{'a': 0.5, 'e': 0.2689644738326056}",20,0,25.16005109270719,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
67,False,"{'a': 0.5, 'e': 0.26358518435595346}",25,18,12.055235825380855,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,False,"{'a': 0.5, 'e': 0.25831348066883436}",20,0,-35.25814160440472,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
69,False,"{'a': 0.5, 'e': 0.2531472110554577}",25,10,21.6532805692832,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,False,"{'a': 0.5, 'e': 0.24808426683434853}",20,0,30.40657607637555,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
71,False,"{'a': 0.5, 'e': 0.24312258149766156}",20,14,10.513948611713499,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,False,"{'a': 0.5, 'e': 0.2382601298677083}",30,19,22.443663934920096,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,False,"{'a': 0.5, 'e': 0.23349492727035415}",25,0,19.860429127775976,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
74,False,"{'a': 0.5, 'e': 0.22882502872494706}",30,0,37.492152195198045,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,False,"{'a': 0.5, 'e': 0.22424852815044813}",30,18,20.580621958207068,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,False,"{'a': 0.5, 'e': 0.21976355758743915}",25,18,10.287504000216584,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,False,"{'a': 0.5, 'e': 0.21536828643569036}",25,13,19.48539006052078,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,False,"{'a': 0.5, 'e': 0.21106092070697655}",30,13,27.72300325378794,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,False,"{'a': 0.5, 'e': 0.20683970229283702}",30,2,36.179257793455214,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,False,"{'a': 0.5, 'e': 0.20270290824698028}",25,0,23.970864772635238,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
81,False,"{'a': 0.5, 'e': 0.19864885008204067}",30,0,37.463764673345715,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
82,False,"{'a': 0.5, 'e': 0.19467587308039985}",20,0,30.137595658995355,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
83,False,"{'a': 0.5, 'e': 0.19078235561879187}",20,0,23.14002290576837,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
84,False,"{'a': 0.5, 'e': 0.18696670850641603}",20,16,8.695157586408259,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,False,"{'a': 0.5, 'e': 0.18322737433628772}",30,0,35.770764065075305,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
86,False,"{'a': 0.5, 'e': 0.17956282684956196}",30,15,24.996080712927675,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,False,"{'a': 0.5, 'e': 0.1759715703125707}",20,0,23.677315391352884,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
88,False,"{'a': 0.5, 'e': 0.1724521389063193}",30,10,23.695366998306678,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.5, 'e': 0.16900309612819292}",30,5,40.14984779367579,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.5, 'e': 0.16562303420562907}",25,1,34.18233732243151,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,False,"{'a': 0.5, 'e': 0.16231057352151648}",20,3,27.282573105031712,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.5, 'e': 0.15906436205108615}",20,0,21.021215092880887,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
93,False,"{'a': 0.5, 'e': 0.15588307481006441}",20,0,22.73371194913114,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
94,False,"{'a': 0.5, 'e': 0.15276541331386312}",20,9,19.381555701331695,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,False,"{'a': 0.5, 'e': 0.14971010504758586}",30,11,31.190825938132235,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.5, 'e': 0.14671590294663414}",20,12,16.56664981929169,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,False,"{'a': 0.5, 'e': 0.14378158488770146}",20,9,19.101390417914878,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.5, 'e': 0.14090595318994742}",25,14,18.874971069269137,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.5, 'e': 0.13808783412614847}",25,8,29.837435902094782,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,False,"{'a': 0.5, 'e': 0.13532607744362551}",20,0,29.800559420828954,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
101,False,"{'a': 0.5, 'e': 0.132619555894753}",25,1,26.89886858763942,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.5, 'e': 0.12996716477685794}",25,13,20.06932706080277,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
103,False,"{'a': 0.5, 'e': 0.12736782148132078}",25,3,36.460493962957536,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.5, 'e': 0.12482046505169436}",20,8,20.01194696906913,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
105,False,"{'a': 0.5, 'e': 0.12232405575066048}",20,16,7.231908442936623,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.5, 'e': 0.11987757463564727}",20,15,6.437134134339532,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.5, 'e': 0.11748002314293432}",35,9,44.74640554684529,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.5, 'e': 0.11513042268007563}",20,9,18.917724251763026,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
109,False,"{'a': 0.5, 'e': 0.11282781422647412}",20,0,26.502726702632803,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
110,False,"{'a': 0.5, 'e': 0.11057125794194463}",25,0,32.875388653665134,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
111,False,"{'a': 0.5, 'e': 0.10835983278310574}",20,0,4.682871147982166,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
112,False,"{'a': 0.5, 'e': 0.10619263612744362}",20,12,13.821960714006329,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.5, 'e': 0.10406878340489474}",25,0,25.175695727340194,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
114,False,"{'a': 0.5, 'e': 0.10198740773679685}",20,15,9.438247083725289,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
115,False,"{'a': 0.5, 'e': 0.09994765958206091}",25,13,23.910244039337858,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.5, 'e': 0.0979487063904197}",25,13,21.41762849256063,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.5, 'e': 0.0959897322626113}",25,7,17.70317654576373,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
118,False,"{'a': 0.5, 'e': 0.09406993761735907}",25,8,26.880764102112437,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.5, 'e': 0.0921885388650119}",30,7,30.563046894527396,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.5, 'e': 0.09034476808771166}",20,6,22.202834222832667,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.5, 'e': 0.08853787272595742}",25,15,17.968799953204094,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.5, 'e': 0.08676711527143827}",25,6,30.495569667765768,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.5, 'e': 0.0850317729660095}",35,3,8.385535391019456,"{0: 31, 1: 0, 2: 0, 3: 0, 4: 1}",1
124,False,"{'a': 0.5, 'e': 0.08333113750668932}",25,13,22.062595888081,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.5, 'e': 0.08166451475655553}",30,20,16.689872760892552,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.5, 'e': 0.08003122446142442}",20,0,30.401698352783377,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.5, 'e': 0.07843059997219594}",20,16,6.392062204152396,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.5, 'e': 0.07686198797275202}",20,9,19.616154375160065,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.5, 'e': 0.07532474821329699}",20,0,17.183930247232073,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
130,False,"{'a': 0.5, 'e': 0.07381825324903105}",25,12,22.610445733059308,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.5, 'e': 0.07234188818405042}",20,2,28.396504025623134,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,False,"{'a': 0.5, 'e': 0.07089505042036941}",30,4,36.78414151294457,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.5, 'e': 0.06947714941196202}",20,0,30.397238934661207,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
134,False,"{'a': 0.5, 'e': 0.06808760642372277}",35,20,24.897293799846555,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.5, 'e': 0.06672585429524831}",25,8,27.449566604428,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.5, 'e': 0.06539133720934334}",25,6,28.872615851759832,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.5, 'e': 0.06408351046515648}",25,7,31.94971496934898,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.5, 'e': 0.06280184025585335}",20,0,29.136037279722846,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
139,False,"{'a': 0.5, 'e': 0.061545803450736285}",20,0,26.838842841405775,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
140,False,"{'a': 0.5, 'e': 0.060314887381721555}",20,4,24.245324847407506,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.5, 'e': 0.05910858963408712}",20,16,8.940738401232771,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.5, 'e': 0.05792641784140538}",20,0,22.658352438286325,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
143,False,"{'a': 0.5, 'e': 0.05676788948457727}",30,16,26.68599555815646,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.5, 'e': 0.055632531694885724}",30,0,40.67418319055601,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
145,False,"{'a': 0.5, 'e': 0.054519881060988006}",25,3,39.111641273399,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.5, 'e': 0.05342948343976824}",20,0,26.137224285776007,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.5, 'e': 0.052360893770972874}",20,7,21.37527133066158,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.5, 'e': 0.05131367589555342}",35,13,40.95518665699098,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.5, 'e': 0.05028740237764235}",25,14,18.361079144928066,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.5, 'e': 0.0492816543300895}",20,4,24.045467142677207,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.5, 'e': 0.04829602124348771}",20,9,19.839215212517573,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.5, 'e': 0.04733010081861796}",20,12,15.245678547364392,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.5, 'e': 0.0463834988022456}",20,7,18.309610672747937,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.5, 'e': 0.04545582882620069}",20,6,21.849644362331606,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.5, 'e': 0.04454671224967667}",25,5,34.11981515331705,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.5, 'e': 0.043655778004683135}",20,0,28.26412274775755,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
157,False,"{'a': 0.5, 'e': 0.04278266244458947}",20,12,13.752489265311702,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.5, 'e': 0.04192700919569768}",30,0,40.56348077413573,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
159,False,"{'a': 0.5, 'e': 0.04108846901178373}",20,10,19.034924501997093,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.5, 'e': 0.04026669963154805}",25,7,30.39984927043797,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.5, 'e': 0.03946136563891709}",25,19,14.111713168239307,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.5, 'e': 0.03867213832613875}",20,8,6.411618111526901,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
163,False,"{'a': 0.5, 'e': 0.037898695559615975}",30,3,45.82448340525136,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.5, 'e': 0.03714072164842366}",20,10,20.110005703964944,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.5, 'e': 0.03639790721545518}",20,3,27.0588013362703,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.5, 'e': 0.035669949071146075}",25,12,20.542509959496858,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.5, 'e': 0.034956550089723155}",30,22,12.72562588633789,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.5, 'e': 0.03425741908792869}",30,18,16.258138953193864,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.5, 'e': 0.03357227070617012}",20,14,11.186480399580285,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.5, 'e': 0.032900825292046715}",25,18,11.581083636901244,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.5, 'e': 0.03224280878620578}",30,19,22.08849283862,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.5, 'e': 0.031597952610481664}",20,11,17.193298975354057,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.5, 'e': 0.03096599355827203}",25,2,35.31491977537022,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.5, 'e': 0.030346673687106588}",25,15,19.484475437166545,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.5, 'e': 0.029739740213364455}",20,7,21.70107624675223,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.5, 'e': 0.029144945409097164}",30,20,21.017229516205994,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.5, 'e': 0.02856204650091522}",25,10,20.901759923878327,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.5, 'e': 0.027990805570896914}",30,0,34.857615357340286,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.5, 'e': 0.027430989459478975}",20,0,23.8585101198661,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
180,False,"{'a': 0.5, 'e': 0.026882369670289397}",20,7,19.65192719549632,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.5, 'e': 0.026344722276883607}",20,6,23.912328399824673,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.5, 'e': 0.025817827831345935}",25,18,14.930312794190534,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.5, 'e': 0.025301471274719014}",20,11,20.16179991630549,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.5, 'e': 0.024795441849224633}",20,16,6.954547040744253,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
185,False,"{'a': 0.5, 'e': 0.02429953301224014}",30,20,18.62568373850128,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
