trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
51,False,"{'a': 0.5, 'e': 0.0820849986238988}",25,0,30.158899291222628,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
52,False,"{'a': 0.5, 'e': 0.07808166600115313}",20,13,15.941042540602991,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,False,"{'a': 0.5, 'e': 0.07427357821433388}",20,13,15.427689153960497,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,False,"{'a': 0.5, 'e': 0.07065121306042957}",20,7,13.821513988652375,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.5, 'e': 0.06720551273974976}",20,0,23.414218129846617,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
56,False,"{'a': 0.5, 'e': 0.06392786120670757}",25,7,29.201737313152265,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,False,"{'a': 0.5, 'e': 0.06081006262521795}",30,20,21.34299576200729,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,False,"{'a': 0.5, 'e': 0.057844320874838456}",25,0,31.67999145469627,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
59,False,"{'a': 0.5, 'e': 0.05502322005640721}",20,0,-10.029589149890318,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
60,False,"{'a': 0.5, 'e': 0.05233970594843238}",30,0,37.00589862822871,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
61,False,"{'a': 0.5, 'e': 0.049787068367863944}",20,0,3.2399576217742254,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
62,False,"{'a': 0.5, 'e': 0.04735892439114091}",25,0,33.28025033153439,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
63,False,"{'a': 0.5, 'e': 0.0450492023935578}",30,3,34.033494498552784,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,False,"{'a': 0.5, 'e': 0.042852126867040166}",25,5,32.591915213118234,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,False,"{'a': 0.5, 'e': 0.04076220397836621}",20,0,33.019939956428985,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
66,False,"{'a': 0.5, 'e': 0.03877420783172201}",25,0,33.41473730824132,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
67,False,"{'a': 0.5, 'e': 0.036883167401239994}",20,10,18.798779694726356,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,False,"{'a': 0.5, 'e': 0.035084354100845025}",20,2,-16.657934520939758,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
69,False,"{'a': 0.5, 'e': 0.033373269960326066}",25,13,16.60993076364905,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,False,"{'a': 0.5, 'e': 0.03174563637806794}",35,22,18.383713618746423,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
71,False,"{'a': 0.5, 'e': 0.0301973834223185}",20,0,30.839015155483832,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
72,False,"{'a': 0.5, 'e': 0.028724639654239423}",25,0,35.87855000779171,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
73,False,"{'a': 0.5, 'e': 0.02732372244729256}",20,4,25.44498519252768,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,False,"{'a': 0.5, 'e': 0.025991128778755333}",25,0,29.31043929875559,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
75,False,"{'a': 0.5, 'e': 0.024723526470339388}",20,0,31.664770392095193,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
76,False,"{'a': 0.5, 'e': 0.023517745856009107}",25,9,22.60145994115065,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,False,"{'a': 0.5, 'e': 0.02237077185616559}",30,13,28.92104541410043,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,False,"{'a': 0.5, 'e': 0.02127973643837717}",25,0,33.46081794856606,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
79,False,"{'a': 0.5, 'e': 0.02024191144580438}",35,13,35.362169596176585,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,False,"{'a': 0.5, 'e': 0.01925470177538692}",20,1,30.375957678847808,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,False,"{'a': 0.5, 'e': 0.01831563888873418}",20,0,24.982150508311804,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
82,False,"{'a': 0.5, 'e': 0.017422374639493515}",25,0,41.54850064624263,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
83,False,"{'a': 0.5, 'e': 0.016572675401761237}",35,21,26.394989641469042,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,False,"{'a': 0.5, 'e': 0.015764416484854486}",25,12,24.084857822607734,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,False,"{'a': 0.5, 'e': 0.014995576820477703}",20,13,10.642906024345592,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,False,"{'a': 0.5, 'e': 0.014264233908999256}",20,8,19.690201411072508,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,False,"{'a': 0.5, 'e': 0.013568559012200934}",20,0,24.77141235523044,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
88,False,"{'a': 0.5, 'e': 0.012906812580479862}",25,0,-1.032959924796927,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
89,False,"{'a': 0.5, 'e': 0.012277339903068436}",25,0,30.457907942952993,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
90,False,"{'a': 0.5, 'e': 0.011678566970395442}",20,0,30.60833478168508,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
91,False,"{'a': 0.5, 'e': 0.011108996538242306}",25,14,16.725317362844667,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.5, 'e': 0.010567204383852655}",20,5,28.523173846926156,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.5, 'e': 0.010051835744633576}",20,6,21.756996766918192,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,False,"{'a': 0.5, 'e': 0.009561601930543505}",35,0,29.11585756275849,"{0: 34, 1: 0, 2: 0, 3: 1, 4: 0}",0
95,False,"{'a': 0.5, 'e': 0.009095277101695816}",35,7,-2.8641511549430323,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 1}",1
96,False,"{'a': 0.5, 'e': 0.008651695203120634}",20,12,16.02515562340947,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,False,"{'a': 0.5, 'e': 0.008229747049020023}",30,0,47.734025587250386,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
98,False,"{'a': 0.5, 'e': 0.007828377549225767}",25,12,21.9850857263248,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.5, 'e': 0.007446583070924338}",20,4,27.165612729704762,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,False,"{'a': 0.5, 'e': 0.0070834089290521185}",35,2,54.935239037197455,"{0: 33, 1: 0, 2: 0, 3: 0, 4: 0}",1
101,False,"{'a': 0.5, 'e': 0.006737946999085467}",25,11,24.46760746597501,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.5, 'e': 0.006409333446256377}",20,10,16.150994317761292,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
103,False,"{'a': 0.5, 'e': 0.006096746565515633}",25,2,32.13215545261813,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.5, 'e': 0.005799404726842141}",30,24,9.509712921244665,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
105,False,"{'a': 0.5, 'e': 0.0055165644207607716}",20,0,30.318590234373033,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
106,False,"{'a': 0.5, 'e': 0.005247518399181385}",20,0,23.400622099672482,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
107,False,"{'a': 0.5, 'e': 0.004991593906910213}",25,20,9.247034555481179,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.5, 'e': 0.004748150999411473}",25,2,36.35336932679059,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
109,False,"{'a': 0.5, 'e': 0.004516580942612666}",20,7,23.30240632395171,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.5, 'e': 0.00429630469075234}",30,0,52.65741079701156,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
111,False,"{'a': 0.5, 'e': 0.004086771438464067}",20,0,22.11991184976172,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
112,False,"{'a': 0.5, 'e': 0.003887457243476127}",20,7,25.016128134999644,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.5, 'e': 0.003697863716482929}",20,0,27.236112893055772,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
114,False,"{'a': 0.5, 'e': 0.0035175167749121284}",25,0,38.65109901634534,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
115,False,"{'a': 0.5, 'e': 0.003345965457471272}",30,16,23.82748749195445,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.5, 'e': 0.003182780796509667}",20,10,18.62090427724943,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.5, 'e': 0.0030275547453758127}",20,9,16.206481777427243,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.5, 'e': 0.0028798991580882404}",20,14,10.580345016989199,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.5, 'e': 0.0027394448187683684}",25,11,24.402869240395177,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.5, 'e': 0.0026058405184084983}",20,15,8.242329707005638,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.5, 'e': 0.0024787521766663585}",20,16,7.732365531264418,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.5, 'e': 0.0023578620064902307}",20,12,14.579544402199652,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.5, 'e': 0.002242867719485801}",25,18,14.912996567872836,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.5, 'e': 0.002133481770037708}",25,3,30.139118307729735,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.5, 'e': 0.002029430636295734}",20,2,29.005914891957868,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.5, 'e': 0.0019304541362277093}",25,7,31.313141947691477,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.5, 'e': 0.0018363047770289056}",25,0,34.33149128227559,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
128,False,"{'a': 0.5, 'e': 0.0017467471362611182}",30,8,35.320562620722114,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.5, 'e': 0.001661557273173934}",30,11,31.60076846332296,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.5, 'e': 0.001580522168736217}",25,0,33.79909275976318,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
131,False,"{'a': 0.5, 'e': 0.0015034391929775724}",30,15,24.239098219398393,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,False,"{'a': 0.5, 'e': 0.0014301155983078731}",25,0,33.98110265621823,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
133,False,"{'a': 0.5, 'e': 0.0013603680375478928}",25,12,22.929467388649993,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.5, 'e': 0.001294022105465848}",25,0,42.52850871598356,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
135,False,"{'a': 0.5, 'e': 0.001230911902673481}",35,12,44.48147806966989,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.5, 'e': 0.0011708796207911744}",20,13,12.241026555271622,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.5, 'e': 0.0011137751478448024}",25,2,37.86489089354598,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.5, 'e': 0.001059455692907609}",20,16,7.562352318380757,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.5, 'e': 0.0010077854290485105}",20,12,15.420756090272441,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.5, 'e': 0.0009586351536940199}",20,0,4.305957440667653,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
141,False,"{'a': 0.5, 'e': 0.0009118819655545162}",25,15,17.020334533910916,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.5, 'e': 0.0008674089573070017}",25,13,18.656299408061816,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.5, 'e': 0.0008251049232659038}",20,10,15.926427140455223,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.5, 'e': 0.0007848640813109316}",30,15,25.281193249269155,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.5, 'e': 0.0007465858083766792}",25,15,19.341947456871047,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.5, 'e': 0.000710174388842549}",20,3,21.015593863071924,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.5, 'e': 0.0006755387751938437}",25,14,14.629930577899536,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.5, 'e': 0.0006425923603555573}",30,20,18.536060256707913,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.5, 'e': 0.0006112527611295723}",20,16,6.137543407470143,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.5, 'e': 0.0005814416121937556}",25,0,32.0473320013038,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
151,False,"{'a': 0.5, 'e': 0.0005530843701478336}",20,8,20.192710673855828,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.5, 'e': 0.0005261101271160632}",30,16,25.99203806497873,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.5, 'e': 0.0005004514334406104}",30,16,20.69812979777466,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.5, 'e': 0.00047604412902226933}",20,3,29.28112986461462,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.5, 'e': 0.00045282718288679695}",20,16,7.584705776160859,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.5, 'e': 0.00043074254057568753}",20,16,6.117485431813132,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.5, 'e': 0.00040973497897978643}",20,0,26.83181751467749,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
158,False,"{'a': 0.5, 'e': 0.0003897519682527545}",25,13,21.57102856320043,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.5, 'e': 0.0003707435404590882}",30,0,44.128340747512084,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
160,False,"{'a': 0.5, 'e': 0.00035266216462825575}",35,15,30.672606040273095,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.5, 'e': 0.00033546262790251185}",25,15,15.00574461645354,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.5, 'e': 0.00031910192248120326}",35,25,14.773390993140724,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.5, 'e': 0.0003035391380788668}",35,15,35.42878337344785,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.5, 'e': 0.000288735359628203}",20,12,13.5851709458292,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.5, 'e': 0.00027465356997214205}",25,12,22.26797541660776,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.5, 'e': 0.00026125855730166754}",20,3,26.67281933803347,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.5, 'e': 0.00024851682710795185}",25,7,26.906123148294036,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.5, 'e': 0.00023639651842864072}",30,14,30.487622779049616,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.5, 'e': 0.0002248673241788482}",35,18,28.992454319333625,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.5, 'e': 0.0002139004153676611}",25,0,42.26731150291055,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
171,False,"{'a': 0.5, 'e': 0.00020346836901064417}",25,17,16.723814948910395,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.5, 'e': 0.00019354509955809383}",20,4,25.612482102698536,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.5, 'e': 0.0001841057936675792}",25,7,27.944119059222004,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.5, 'e': 0.00017512684815765842}",20,10,19.277741104231335,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.5, 'e': 0.00016658581098763324}",20,0,32.45899345159974,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
176,False,"{'a': 0.5, 'e': 0.00015846132511575126}",20,14,11.846969135000837,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.5, 'e': 0.0001507330750954765}",25,11,23.563222189453235,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.5, 'e': 0.00014338173627629318}",30,9,35.92368870699825,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.5, 'e': 0.0001363889264820114}",25,14,18.24421030476069,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.5, 'e': 0.0001297371600457538}",30,0,48.32398869573615,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
181,False,"{'a': 0.5, 'e': 0.00012340980408667956}",20,1,28.327269914624495,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.5, 'e': 0.00011739103691911796}",20,0,31.336700992261306,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
183,False,"{'a': 0.5, 'e': 0.00011166580849011478}",20,8,19.255162097633516,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.5, 'e': 0.00010621980274645875}",25,16,12.154182964474112,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
